YEAR,COUNTY,STATE,LOG RGDP,LOG TRI,REGION1,REGION2,REGION3,REGION4,REGION5 ,REGION6,REGION7,CUANTI
2015,SWEETWATER,WY,12.802092,14.74289438,0,0,0,0,1,0,0,18
2016,SWEETWATER,WY,12.9162023,14.71297277,0,0,0,0,1,0,0,18
2017,SWEETWATER,WY,12.88866431,14.73198362,0,0,0,0,1,0,0,19
2018,SWEETWATER,WY,12.94066643,14.68680371,0,0,0,0,1,0,0,19
2019,SWEETWATER,WY,12.99320413,14.6074219,0,0,0,0,1,0,0,19
2020,SWEETWATER,WY,12.91611627,14.48558683,0,0,0,0,1,0,0,18
2021,SWEETWATER,WY,12.86521827,14.46219799,0,0,0,0,1,0,0,18
2022,SWEETWATER,WY,12.96887881,14.57886528,0,0,0,0,1,0,0,18
2023,SWEETWATER,WY,13.07789307,14.56500438,0,0,0,0,1,0,0,18
2005,LARAMIE,WY,12.89763357,15.17150328,0,0,0,0,1,0,0,23
2006,LARAMIE,WY,13.04610849,15.17733703,0,0,0,0,1,0,0,38
2007,LARAMIE,WY,13.60158811,15.10124337,0,0,0,0,1,0,0,37
2008,LARAMIE,WY,13.8466991,15.71504273,0,0,0,0,1,0,0,38
2009,LARAMIE,WY,12.73046384,16.10918365,0,0,0,0,1,0,0,43
2010,LARAMIE,WY,12.71928242,15.84548424,0,0,0,0,1,0,0,42
2011,LARAMIE,WY,12.63984982,15.73559469,0,0,0,0,1,0,0,44
2012,LARAMIE,WY,12.79624535,15.28999213,0,0,0,0,1,0,0,41
2013,LARAMIE,WY,12.3055514,15.82614414,0,0,0,0,1,0,0,40
2014,LARAMIE,WY,12.08741298,15.54568164,0,0,0,0,1,0,0,37
2015,LARAMIE,WY,12.65282684,15.66433568,0,0,0,0,1,0,0,38
2016,LARAMIE,WY,12.27478681,15.57099463,0,0,0,0,1,0,0,40
2017,LARAMIE,WY,12.44663559,15.61133425,0,0,0,0,1,0,0,45
2018,LARAMIE,WY,12.73351052,15.83076131,0,0,0,0,1,0,0,41
2019,LARAMIE,WY,13.16224349,15.64976609,0,0,0,0,1,0,0,46
2020,LARAMIE,WY,12.89862465,15.57415365,0,0,0,0,1,0,0,39
2021,LARAMIE,WY,13.28691973,15.3844222,0,0,0,0,1,0,0,18
2001,MARICOPA,AZ,14.76947696,13.57807073,0,0,0,0,0,1,0,98
2002,MARICOPA,AZ,14.68247406,13.53237122,0,0,0,0,0,1,0,99
2003,MARICOPA,AZ,14.67373013,13.57813976,0,0,0,0,0,1,0,105
2004,MARICOPA,AZ,14.73036145,13.38598695,0,0,0,0,0,1,0,115
2005,MARICOPA,AZ,14.8213136,13.28787932,0,0,0,0,0,1,0,105
2006,MARICOPA,AZ,14.93176563,13.22102499,0,0,0,0,0,1,0,88
2007,MARICOPA,AZ,15.19364043,12.5096037,0,0,0,0,0,1,0,87
2008,MARICOPA,AZ,15.09911195,12.10537644,0,0,0,0,0,1,0,78
2009,MARICOPA,AZ,15.12792369,11.81518214,0,0,0,0,0,1,0,79
2010,MARICOPA,AZ,15.05869004,11.95985292,0,0,0,0,0,1,0,81
2011,MARICOPA,AZ,15.02132626,11.96201389,0,0,0,0,0,1,0,72
2012,MARICOPA,AZ,14.92168353,12.06528119,0,0,0,0,0,1,0,78
2013,MARICOPA,AZ,14.77114007,12.10665503,0,0,0,0,0,1,0,79
2014,MARICOPA,AZ,14.86538628,12.56567054,0,0,0,0,0,1,0,87
2015,MARICOPA,AZ,14.95682148,12.96958924,0,0,0,0,0,1,0,89
2016,MARICOPA,AZ,14.9532958,12.75532946,0,0,0,0,0,1,0,91
2017,MARICOPA,AZ,14.95209599,12.80887416,0,0,0,0,0,1,0,91
2018,MARICOPA,AZ,15.01153324,12.88080191,0,0,0,0,0,1,0,97
2019,MARICOPA,AZ,15.09474741,12.90617104,0,0,0,0,0,1,0,108
2020,MARICOPA,AZ,15.1000789,12.95607423,0,0,0,0,0,1,0,93
2021,MARICOPA,AZ,15.22011084,12.84777304,0,0,0,0,0,1,0,96
2022,MARICOPA,AZ,15.25340732,12.67924305,0,0,0,0,0,1,0,92
2023,MARICOPA,AZ,15.22383839,12.67813911,0,0,0,0,0,1,0,92
2010,PINAL,AZ,13.15156678,11.01105322,0,0,0,0,0,1,0,21
2011,PINAL,AZ,13.39764842,11.13680991,0,0,0,0,0,1,0,24
2012,PINAL,AZ,13.31801568,11.70290413,0,0,0,0,0,1,0,26
2013,PINAL,AZ,12.99849713,11.33904815,0,0,0,0,0,1,0,23
2014,PINAL,AZ,13.05123466,11.46366904,0,0,0,0,0,1,0,20
2015,PINAL,AZ,13.09361816,11.8225219,0,0,0,0,0,1,0,23
2016,PINAL,AZ,12.99337252,11.611934,0,0,0,0,0,1,0,25
2017,PINAL,AZ,13.01047717,11.8966567,0,0,0,0,0,1,0,28
2018,PINAL,AZ,12.96860362,12.10391877,0,0,0,0,0,1,0,34
2019,PINAL,AZ,13.15440453,12.2578786,0,0,0,0,0,1,0,35
2020,PINAL,AZ,13.26864144,12.56568965,0,0,0,0,0,1,0,29
2021,PINAL,AZ,13.38112578,12.20753412,0,0,0,0,0,1,0,26
2022,PINAL,AZ,13.34539492,12.15488477,0,0,0,0,0,1,0,27
2023,PINAL,AZ,13.39170631,12.25390252,0,0,0,0,0,1,0,28
2001,TULSA,OK,13.9471439,13.20948133,0,0,0,0,0,1,0,111
2002,TULSA,OK,13.81392931,13.32800137,0,0,0,0,0,1,0,105
2003,TULSA,OK,14.24910173,13.17802133,0,0,0,0,0,1,0,105
2004,TULSA,OK,13.94343928,12.93828254,0,0,0,0,0,1,0,101
2005,TULSA,OK,13.91314893,13.14110455,0,0,0,0,0,1,0,103
2006,TULSA,OK,14.15351804,13.28088211,0,0,0,0,0,1,0,107
2007,TULSA,OK,13.90968646,13.31481094,0,0,0,0,0,1,0,103
2008,TULSA,OK,14.48414012,13.78913367,0,0,0,0,0,1,0,113
2009,TULSA,OK,14.45750075,13.83718145,0,0,0,0,0,1,0,114
2010,TULSA,OK,14.18297053,13.74469461,0,0,0,0,0,1,0,116
2011,TULSA,OK,13.95597226,13.84083164,0,0,0,0,0,1,0,120
2012,TULSA,OK,14.39096032,13.82563722,0,0,0,0,0,1,0,119
2013,TULSA,OK,14.27500794,13.58063815,0,0,0,0,0,1,0,122
2014,TULSA,OK,14.26113568,13.3984643,0,0,0,0,0,1,0,122
2015,TULSA,OK,14.22751226,13.45281626,0,0,0,0,0,1,0,116
2016,TULSA,OK,13.891801,13.49011141,0,0,0,0,0,1,0,120
2017,TULSA,OK,14.07206026,13.67112555,0,0,0,0,0,1,0,124
2018,TULSA,OK,14.16590754,13.62728523,0,0,0,0,0,1,0,130
2019,TULSA,OK,14.35186357,13.48969306,0,0,0,0,0,1,0,123
2020,TULSA,OK,14.24863688,13.30628759,0,0,0,0,0,1,0,118
2021,TULSA,OK,13.95784571,13.26190294,0,0,0,0,0,1,0,114
2022,TULSA,OK,13.96189487,13.16435185,0,0,0,0,0,1,0,117
2023,TULSA,OK,14.06079596,13.23825234,0,0,0,0,0,1,0,118
2013,MCCURTAIN,OK,11.59316815,15.44942085,0,0,0,0,0,1,0,26
2014,MCCURTAIN,OK,11.62400162,15.433631,0,0,0,0,0,1,0,26
2015,MCCURTAIN,OK,11.65159115,15.41737782,0,0,0,0,0,1,0,26
2016,MCCURTAIN,OK,11.75079998,15.69246761,0,0,0,0,0,1,0,26
2017,MCCURTAIN,OK,11.88433039,15.78465067,0,0,0,0,0,1,0,27
2018,MCCURTAIN,OK,12.07696005,15.77187259,0,0,0,0,0,1,0,26
2019,MCCURTAIN,OK,12.06030093,15.7393268,0,0,0,0,0,1,0,25
2020,MCCURTAIN,OK,12.07178668,15.77729416,0,0,0,0,0,1,0,23
2021,MCCURTAIN,OK,12.08862268,15.75947023,0,0,0,0,0,1,0,27
2022,MCCURTAIN,OK,12.04504672,15.7828667,0,0,0,0,0,1,0,28
2023,MCCURTAIN,OK,11.91388711,15.87809129,0,0,0,0,0,1,0,28
2001,MUSKOGEE,OK,12.72879028,13.07969514,0,0,0,0,0,1,0,22
2002,MUSKOGEE,OK,12.74751864,13.17386457,0,0,0,0,0,1,0,20
2003,MUSKOGEE,OK,12.85870247,13.00012085,0,0,0,0,0,1,0,17
2004,MUSKOGEE,OK,12.9157106,13.0418973,0,0,0,0,0,1,0,15
2005,MUSKOGEE,OK,12.91463047,13.0248837,0,0,0,0,0,1,0,15
2006,MUSKOGEE,OK,13.02744812,12.9335184,0,0,0,0,0,1,0,15
2007,MUSKOGEE,OK,12.84805547,13.02614072,0,0,0,0,0,1,0,14
2008,MUSKOGEE,OK,12.53895272,12.96661386,0,0,0,0,0,1,0,14
2009,MUSKOGEE,OK,12.22961338,12.32487787,0,0,0,0,0,1,0,9
2010,MUSKOGEE,OK,12.4553127,12.1888915,0,0,0,0,0,1,0,12
2011,MUSKOGEE,OK,12.52050375,12.05380766,0,0,0,0,0,1,0,12
2012,MUSKOGEE,OK,12.73560912,11.92633943,0,0,0,0,0,1,0,12
2013,MUSKOGEE,OK,12.8730632,12.31374202,0,0,0,0,0,1,0,13
2014,MUSKOGEE,OK,12.87029552,12.1764661,0,0,0,0,0,1,0,14
2015,MUSKOGEE,OK,12.86875289,11.8680622,0,0,0,0,0,1,0,12
2016,MUSKOGEE,OK,12.77886693,11.84401122,0,0,0,0,0,1,0,11
2017,MUSKOGEE,OK,12.77085506,11.43515043,0,0,0,0,0,1,0,10
2018,MUSKOGEE,OK,12.55980226,11.10854926,0,0,0,0,0,1,0,9
2019,MUSKOGEE,OK,11.93576542,10.56152121,0,0,0,0,0,1,0,12
2020,MUSKOGEE,OK,12.01385226,10.47635213,0,0,0,0,0,1,0,16
2021,MUSKOGEE,OK,11.79027686,12.24233691,0,0,0,0,0,1,0,14
2022,MUSKOGEE,OK,11.73783546,9.640003466,0,0,0,0,0,1,0,14
2023,MUSKOGEE,OK,11.71469011,10.90189708,0,0,0,0,0,1,0,14
